species	median_copy_tRNA	nb_genes	nb_genes_filtered	nb_codon_not_decoded	rho_aa_fpkm	pval_aa_fpkm	rho_gc3_gci	pval_gc3_gci	gc_duc_ag	gc_abond_ag	gc_abond_duet	gc2	gc2_top5	gc4	gc4_top5	gc3	gc3_top5	std_gc3	var_gc3	gci	gci_top5	std_gci	var_gci	average_RTF_abundant_tRNA_WB_WC_notambiguous	expressed_overused_WB_WC_notambiguous	expressed_overused_background_WB_WC_notambiguous	constraint_overused_WB_WC_notambiguous	average_RTF_abundant_tRNA_WC_duet_ambiguous	expressed_overused_WC_duet_ambiguous	expressed_overused_background_WC_duet_ambiguous	constraint_overused_WC_duet_ambiguous
Apis_florea	0.000276166804750069	10863	9418	0	0.609461596403798	0.00433467434771346	0.859397017383868	0	0	0.25	0.2	0.262805900229447	0.224387345867872	0.281953859546371	0.21574265263098	0.311110426613334	0.265847189393905	0.00198338310748096	0.0370486089337026	0.202479949949754	0.171693717812936	0.00106476143243432	0.0101399640251483	1.66039198896342	0.06877	0.04762	0.0288297304007369	2	-0.11962	-0.05342	-0.0259210697019679
Apis_cerana	0.000282459278787308	10621	9215	0	0.698872900501164	0.000607494089370211	0.854315874214696	0	0	0.454545454545455	0.6	0.260255532920288	0.200793659510273	0.278540268586888	0.171466377896266	0.307649011636675	0.2264772415043	0.00200187017314195	0.0369289668119131	0.200479106842657	0.155127914791275	0.00109780546519927	0.0105151679239515	1.78557767019306	0.01589	-0.00504999999999994	0.0162694078361527	2	-0.15577	-0.07584	-0.013082326354716
Melipona_quadrifasciata	0.000210422950129761	14257	9294	2	0.633416177012665	0.00271533708629306	0.814706369003801	0	0.25	0.25	0.25	0.341239208688578	0.332527724851895	0.359397858440148	0.333745562928364	0.388595202431731	0.380483339582651	0.00164642096141147	0.0251932642223352	0.293069428177678	0.270539044861534	0.000997342651196478	0.00849765686476027	1.86239768634727	0.02743	0.01928	0.0159185592357802	2	-0.05272	0.00597999999999993	-0.00610658981085144
Bombus_terrestris	0.000283527076835838	10581	9632	0	0.676792932893851	0.00104842330535699	0.842408736775583	0	0.0833333333333333	0.375	0.5	0.316536536393617	0.323230889017351	0.312756235351484	0.295032752776468	0.353767192139688	0.355406159553952	0.00144182262100134	0.0200235069951931	0.268971477493115	0.261867769161983	0.000841209307153197	0.00646564362045689	1.69221778221778	0.0466000000000001	0.0417200000000001	0.0381825300646822	2	-0.02706	0.00921000000000005	-0.0145116543909047
Onthophagus_taurus	0.000275159936713215	14537	10280	0	0.744168758444874	0.000168401235436999	0.255399664097248	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000599904853546145	0.75	0	0	0.194540663584125	0.233386678586607	0.326223327791369	0.333243601778299	0.310460178238646	0.346056985743837	0.000747611951581195	0.00574573491791161	0.250756470333554	0.239010231486204	0.000830765130102753	0.00649105544661663	1.9792509540759	0.0125999999999999	0.00281999999999993	-0.00246196196577808	2	0.05144	0.0743	-0.00879337650397571
Tribolium_castaneum	0.000233009708737864	12875	11950	0	0.661390641251525	0.00149502479302004	0.406717536648555	0	0.916666666666667	0.222222222222222	0.25	0.408354597258555	0.478267651815163	0.55115025141876	0.577444303297185	0.521000699678411	0.561540191374944	0.00105402998060576	0.0132762014401886	0.305982810119726	0.330026422715171	0.00057694720074703	0.00364956554633997	1.96490169749279	0.00725000000000003	0.02852	0.00431402383108331	2	0.03572	0.03282	0.00571884135580725
Dendroctonus_ponderosae	0.000230397050917748	13021	9784	0	0.463600399234897	0.0395113372203828	0.744332202077046	0	0.583333333333333	0.333333333333333	0.4	0.40883234040256	0.41726677082875	0.475737155928857	0.46161736223237	0.487434393739351	0.50340608672486	0.00121633560108832	0.0144751569291422	0.352553888599036	0.351524438595139	0.000605933709591885	0.00338627665605165	1.84565018315018	0.05247	0.0547000000000001	0.00497865877294884	2	0.06105	0.06248	0.0261634651330099
Anoplophora_glabripennis	0.000404639870515241	14828	10716	0	0.773805536525403	0.0000625958678788568	0.352943438603843	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000890599542889678	0.5	0.25	0.4	0.370545614151636	0.378781864595245	0.3923853254362	0.374376410054845	0.423879357864016	0.440589398874021	0.00127697660266967	0.0174742516161941	0.291055356680349	0.287108478888121	0.000421064264277087	0.00175805835688134	2.09634219387206	0.02626	0.02028	-0.00557136029204625	2	0.04752	0.05803	0.0361485760199585
Leptinotarsa_decemlineata	0.000285714285714286	14000	10025	0	0.727276918455726	0.000279659541440784	0.307004860709115	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102829046487829	0.333333333333333	0	0	0.331116286517037	0.329882408233974	0.33939291834944	0.318233937274334	0.393944431042711	0.399155550462566	0.000916226136016449	0.00841569008150432	0.328134104412026	0.321833888492537	0.000379331030849623	0.00130841023756872	1.82269029731878	0.0468500000000001	0.0373900000000001	0.00788255302018148	2	0.02023	0.0373	0.0327438002335093
Bombyx_mori	0.000434656621269197	13804	9904	0	0.702296270017705	0.000555844874557419	0.517641999880033	0	0.75	0.4	0.666666666666667	0.428185448163923	0.49480431720037	0.461392431395671	0.459077185140145	0.487858205165052	0.526926963840415	0.00146244510672989	0.021182137315723	0.347564805642144	0.33145138737989	0.000503865369994933	0.00226638953701233	1.74960941769223	0.04277	0.0357799999999999	-0.00191535634911355	2	0.07133	0.09343	0.0491616389392272
Danaus_plexippus	0.000459558823529412	15232	11938	0	0.794728339609102	0.0000283843286113264	0.6218028893731	0	0.916666666666667	0.4	0.75	0.458806726676895	0.531406105824433	0.442113040708728	0.459447344973845	0.471698951093481	0.523637024239883	0.00123131012843299	0.0180994958613724	0.281952150750736	0.27668604721728	0.000504741402167501	0.00275705474249713	1.82821339048769	0.0928100000000001	0.09274	0.00357908346750496	2	0.11394	0.12456	0.0400366726014958
Aedes_aegypti	0.000546971147271981	14626	12159	0	0.781496858575839	0.0000472679406641745	0.229598438577644	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000216300263598052	0.833333333333333	0.6	0.75	0.538856988111164	0.638477807412062	0.548805567042312	0.57733167280752	0.576519924318576	0.642642625642164	0.000885092801251414	0.00952523009535041	0.362823641341967	0.363488886535527	0.000395170630917078	0.00175554878119795	2.28578513941007	0.0907	0.09117	0.0482188098664029	2	0.13131	0.13174	0.0267142077859053
Culex_quinquefasciatus	0.000423661494465922	18883	8988	0	0.79428362142068	0.0000288920071124081	0.113744571248599	0.00000000000000000000000030053486364882	1	0.636363636363636	0.8	0.659500315485404	0.744216009557468	0.705019528858038	0.732309188511799	0.712159688094653	0.762245696938525	0.0010578056836237	0.0100571483443878	0.359138639552826	0.370759630300378	0.000703972635264606	0.00410288588407634	2.12883317628305	0.11428	0.10505	0.0496741985257897	2	0.08709	0.08436	0.0349274110365408
Anopheles_gambiae	0.000396730937078473	12603	8887	0	0.703357141120948	0.000540616268039606	0.472570879810505	0	0.916666666666667	1	1	0.665739493199495	0.75339893133458	0.697364977771797	0.702886511340095	0.698472595243916	0.736203228106471	0.00127466714475786	0.0144393872440449	0.429482811129662	0.444420445198667	0.000719048774114876	0.00407885865995812	2.12626519070769	0.11651	0.10651	0.0578121698754781	2	0.08465	0.08056	0.05988558580575
Drosophila_grimshawi	0.00026698705112802	14982	9491	0	0.787631849447902	0.0000374783092070757	0.220999568072471	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111725025927991	0.666666666666667	0.8	0.8	0.634735793562872	0.671838470095317	0.602369742462772	0.601887377826047	0.591531512838812	0.622130750724004	0.000747214241547654	0.0052991017042256	0.327243134180763	0.322029252973221	0.000639618087559142	0.00333262063296071	2.00722298394363	0.07673	0.0771	0.0615506689065204	2	0.087	0.09993	0.0235713634113699
Drosophila_pseudoobscura	0.000274461369562234	14574	12921	0	0.843692644893075	0.00000295582068074896	0.491548442554333	0	0.666666666666667	0.727272727272727	1	0.7098058193987	0.732550735938811	0.65564963009541	0.628700197399145	0.66554514371791	0.668352136406811	0.000919654260318585	0.0109281161080644	0.407827404477747	0.4007814476912	0.000657638004720978	0.00462761887421126	2.04613076607961	0.08831	0.09976	0.0509240992447852	2	0.0351100000000001	0.0497100000000001	0.0632775737882373
Drosophila_melanogaster	0.000287129423587682	13931	11386	0	0.852513400264492	0.00000181281734677542	0.45481475281714	0	0.916666666666667	0.875	1	0.693751200816499	0.782335945463852	0.632883975181742	0.656527180065152	0.652311368572543	0.708362835734785	0.000951878245010985	0.0103165379932006	0.36165152638327	0.380831879463612	0.000666989057566713	0.0042667903983456	2.05704088719092	0.11195	0.10098	0.0601129753806331	2	0.11645	0.0888600000000001	0.0638723406261491
Drosophila_suzukii	0.000306091215182124	16335	12396	0	0.744813489401664	0.00016504750202951	0.369826878901756	0	1	0.666666666666667	0.8	0.703875836499494	0.810061285037864	0.650156477828227	0.700170229509029	0.666874977208014	0.745872232709482	0.0010313408077	0.0131851772287319	0.350538338110428	0.374287008310865	0.000708132555653974	0.00528981415606127	2.1286353497628	0.09931	0.08708	0.0518873598858205	2	0.15358	0.12711	0.066983620391324
Ceratitis_capitata	0.000477592931624612	12563	11275	0	0.834776595337229	0.00000470514321933425	0.413502346899438	0	0.25	0.3	0.25	0.3640366160028	0.385606030928876	0.405167061083188	0.358548182374027	0.407522195692898	0.420139985287009	0.000696751254376356	0.00547358755060592	0.287199472651884	0.274013524377374	0.000680531860114041	0.0046316992499154	2.03943322032219	0.10456	0.10297	0.00934518687006985	2	0.07595	0.11225	0.0170707334392604
Lucilia_cuprina	0.00057881535790083	15549	11322	0	0.877500227507806	0.000000375131101057259	0.0433528419772741	0.0000167813183215589	0.666666666666667	0.153846153846154	0.2	0.261033260896774	0.300116855030136	0.341153222941518	0.376318169088821	0.317115976647914	0.397643718789427	0.000524562195303957	0.00311542375411413	0.248510476351318	0.244662037460884	0.000526137546281807	0.00272640724771569	2.05829904967062	0.08162	0.0675500000000001	-0.00566314855366323	2	0.17765	0.19099	0.00351159736122458
Musca_domestica	0.000671907545521736	14883	10971	0	0.834462237730399	0.00000478051668606689	0.258501788291979	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000460529115923081	0.583333333333333	0.25	0.4	0.345461412687158	0.362567379263717	0.453670392016666	0.454040404584751	0.423403673593295	0.476597907017193	0.000666406622654016	0.00487219681807365	0.315058085579429	0.309630759988968	0.000549058433084292	0.00286783809505753	2.28022041233464	0.15457	0.15329	0.0267897491933197	2	0.15838	0.16772	0.00601770809620916
Enhydra_lutris	0.00031023784901758	19340	15179	0	0.592315002717837	0.00592794351768236	0.863886148693108	0	0.416666666666667	0.545454545454545	1	0.644746822246087	0.691919674697258	0.583642770625104	0.615382208043994	0.627696843223185	0.661579676658342	0.00133467267806087	0.0270391292206362	0.473519766871685	0.509361284370297	0.000777372184046781	0.0085727063727458	1.7924639854444	0.0392399999999999	0.0242699999999999	0.015734818199453	2	0.01907	-0.0103199999999999	-0.000913162906256648
Motacilla_alba	0.000192381685263563	15594	14126	0	0.517573299039163	0.0194232534082184	0.85118976889338	0	1	0.444444444444444	0.333333333333333	0.660561324976286	0.76187121138427	0.571802536043113	0.688717415911087	0.635910965481206	0.736022086633776	0.00142957653368826	0.0288691517416849	0.4685567861893	0.530281876915732	0.000849516291632725	0.00960986331254325	2.12433443462855	0.0209900000000001	0.0183	0.0151224106469918	2	0.11124	0.07472	0.0421788492958003
Patagioenas_fasciata	0.000153625563293732	19528	13382	0	0.839451000339432	0.00000370027685450432	0.878033606578717	0	0.833333333333333	0.555555555555556	1	0.623330489831826	0.66751300116235	0.544026751979922	0.589656459696968	0.605455543239358	0.645669879709325	0.00149904047877	0.0300709913812535	0.466528748136459	0.49683806388407	0.00088677918291276	0.0100868618739867	1.76924944966741	0.0455	0.0367	0.0298199139071443	2	0.0459799999999999	0.0297199999999999	0.0257725944906295
Terrapene_carolina	0.000224678709445493	22254	15827	0	0.6923427000187	0.000717353032185345	0.798796373622312	0	0.916666666666667	0.25	0.2	0.582775596611177	0.629954287654101	0.497161396205858	0.540388437750335	0.562255435530106	0.60630444506318	0.00133847421222153	0.0283542796820096	0.463074051600675	0.483580076142031	0.000627531310727524	0.00586755363455673	2.02804658283778	-0.02583	-0.01039	0.0203349915732369	2	0.0486	0.02712	-0.0323514809943951
Osmia_bicornis	0.000268072558305781	11191	9753	0	0.653016449246976	0.00179850643702629	0.83497081922573	0	0	0.333333333333333	0.25	0.337563632826936	0.331870034137539	0.331670489242303	0.295332671601509	0.375931769795569	0.369057162353208	0.00146118525168954	0.0208232629996307	0.28350240236116	0.266761411430335	0.000848638279899608	0.0066012334013971	1.64709800003917	0.03225	0.0205299999999999	0.0145824605637024	2	-0.02719	0.0202	-0.00991699320855216
Neophocaena_asiaeorientalis	0.000383351588170865	18260	13614	0	0.615500550463	0.00386593142470095	0.864562307729036	0	1	0.444444444444444	0.75	0.631512731202314	0.693366287657789	0.564868636591886	0.626090934173388	0.614335475510741	0.674976117849253	0.00141469347783678	0.0272464828596885	0.463204895363582	0.499104232587975	0.000779647766027565	0.00777197827117168	1.79250789436636	0.00214999999999999	-0.00286999999999998	-0.00298488496552718	2	0.06834	0.03816	-0.016023729916919
Ovis_aries	0.000614366729678639	21160	15994	0	0.248400609974108	0.290960131061531	0.848643406907542	0	0	0.5	0.6	0.637518765054354	0.627627579356126	0.579142397577552	0.558180789170954	0.626418832825007	0.608748741341611	0.0013104596000441	0.0274665659873839	0.465580067081347	0.463503024069723	0.000704441767120595	0.00727485205985004	1.94412356448635	-0.000720000000000054	0.00945999999999991	0.027627034573445	2	-0.06121	-0.04146	0.000838257925252384
Lamprotornis_superbus	0.00021043771043771	14256	5739	0	0.640976470156997	0.00232404199899154	0.834556616014467	0	0.916666666666667	0.5	0.666666666666667	0.601861862628189	0.651886228461234	0.472335690007432	0.546559545448758	0.559257635791137	0.618990478750796	0.00183953786812235	0.019420199622222	0.431123328968253	0.463575945930608	0.000985500415026648	0.00546597589080359	1.95746952852216	0.0434300000000001	0.0341500000000001	0.0229303924351564	2	0.05989	0.03731	0.0131819628377964
Nematolebias_whitei	0.000328007122440373	21341	16637	0	0.815651096212581	0.0000117073784286346	0.365940715548766	0	1	0.545454545454545	0.5	0.657060717675198	0.696276351051168	0.54065270595988	0.567393592338511	0.631042015771667	0.664529701189777	0.000797259965159725	0.0105748673716974	0.388884076332055	0.389926494454558	0.000289531908386974	0.00132306878205084	1.80516247719453	0.01958	0.0215100000000001	0.0422031122117683	2	0.05464	0.05433	0.0184908604642534
Tetranychus_urticae	0.000171144959780934	11686	10426	0	0.606962388603855	0.00454193941056154	0.115402945097886	0.0000000000000000000000000012172556307335	0.416666666666667	0.1	0	0.243708080087001	0.272061503831246	0.241949387002816	0.233841116259044	0.292661489821109	0.315610457610864	0.000381857150326046	0.00152026597281797	0.268143801695201	0.270102193919503	0.000412976764660838	0.00151038910097404	1.87674755799756	-0.00406000000000006	0.00441999999999987	0.0200546381939083	2	0.08929	0.09985	-0.00152610243306317
Ixodes_scapularis	0.00151014244316559	24501	9680	0	0.543265767034579	0.0133038756798684	0.415454032223266	0	1	0.538461538461538	0.8	0.740044787020292	0.789526603547095	0.687244060009241	0.717331723428014	0.729315487485474	0.76512110476907	0.00105333900205036	0.0107401831553675	0.451356629489522	0.458026552312573	0.000301896494579172	0.000788373918249009	1.76978148725655	0.03898	0.03689	0.0440739753098897	2	0.0612900000000001	0.0671700000000001	0.0706859784933286
Centruroides_sculpturatus	0.0004473181245171	24591	18780	0	0.419706686318882	0.0654364077959156	0.257730955032547	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126521257087022	0.166666666666667	0.0769230769230769	0	0.274254993645554	0.295815926711181	0.274928495687381	0.267215632825408	0.314761450222898	0.322562486140874	0.000793451477398347	0.0118232353383899	0.287769253409536	0.288214986994315	0.000404268505046191	0.00263143512219791	1.70476293956137	-0.01081	-0.00687000000000004	-0.0173965221634237	2	-0.02079	-0.01729	-0.0194480023316403
Eurytemora_affinis	0.0000482718671558216	20716	18252	14	0.332590235256314	0.151919490892926	0.136098169978343	0.000000000000000000000000000000000000000000000000000000000000000000000000217201339751929	0.833333333333333	0.2	0.5	0.480038650396697	0.603065176009282	0.303774931913214	0.325542776299761	0.401360559051497	0.464236411914039	0.000561706079909895	0.0057587564212317	0.30468442114496	0.304860878664476	0.000210087182813409	0.000775303943902548	2.51394557823129	-0.01541	-0.01121	0.00198171190680213	2	0.09889	0.10564	0.0368894469676104
Tyto_alba	0.00012284257723727	16281	13645	0	0.680301624791986	0.000964250741447269	0.872068897557989	0	1	0.555555555555556	0.8	0.591120349941322	0.661579718057109	0.491837414697502	0.553437713688894	0.564004632687955	0.62070437106135	0.0014270602503565	0.0277880555739233	0.455582243151083	0.489410194875964	0.000895050282448657	0.0103279746845724	1.92889040783777	0.03453	0.03067	0.000363481160146006	2	0.05622	0.03685	0.0122311258314745
Anser_cygnoides	0.000203956761166633	14709	11447	0	0.571436570092795	0.00848795567952117	0.859631958682691	0	1	0.4	0.75	0.578242669995894	0.632118537349267	0.468999609166957	0.514316168463637	0.548305186574853	0.591811586510854	0.00154411930060117	0.027293132632656	0.442816014070668	0.46259012222289	0.000877194955618005	0.00840877898048678	1.96848237822917	0.02844	0.0223800000000001	0.0297507047786703	2	0.03311	0.01996	0.0221682826093434
Ursus_arctos	0.000390625	20480	15184	0	0.770332198900235	0.0000708133446976165	0.860476778558312	0	0.0833333333333333	0.636363636363636	1	0.634264732440505	0.613887944239883	0.57943416091075	0.556510337778798	0.621989497682759	0.601796745235157	0.00132397091505329	0.0266160181716444	0.468819107689218	0.467928801045231	0.00075769282013569	0.00809421347815129	1.9373383744837	-0.01634	-0.00325999999999999	-0.0116029400478617	2	-0.06472	-0.03426	-0.0117395370218227
Seriola_lalandi	0.000891403767149833	25802	17151	0	0.706280606547366	0.000500470185153833	0.474193900310612	0	0.833333333333333	0.538461538461538	1	0.676262046417312	0.714081594965719	0.534197979724248	0.540928851869488	0.629359367482479	0.648540045207321	0.000662703257531838	0.00753230084497531	0.382706090451679	0.378913819481084	0.000238105595225845	0.000931373541122188	1.85470263531894	0.0371699999999999	0.0412199999999999	0.0454675310986076	2	0.0228200000000001	0.0273000000000001	0.0253667915870045
Balaenoptera_acutorostrata	0.000424808836023789	18832	14941	0	0.584870527120854	0.00675553366316515	0.855084733215684	0	0.166666666666667	0.555555555555556	0.666666666666667	0.633454389438669	0.643661739692601	0.565189746028405	0.570484785839455	0.613752520648779	0.621568226355808	0.00136451739500544	0.0278187632635315	0.458853906499773	0.470719092195091	0.000763490129938045	0.0082068909562819	1.65960783768482	-0.02772	-0.03008	0.006247365468383	2	-0.01247	-0.01279	0.00602445695105192
Podarcis_muralis	0.000282246683601468	21258	18199	0	0.630193166218652	0.00289807237295818	0.727855468943293	0	0.25	0.583333333333333	1	0.583988762263267	0.599406269889068	0.512958417959101	0.506904970950951	0.576453835070117	0.571830153289455	0.00103050759201805	0.0193263533832674	0.444898014737865	0.444341630817005	0.000282978881882566	0.00136331173524541	1.79189209158621	-0.00296000000000002	-0.00474000000000002	0.0216350601963639	2	-0.0295099999999999	-0.0180999999999999	-0.0182924823054714
Anas_platyrhynchos	0.000296982656212877	16836	13825	0	0.70632610221742	0.000499866014723342	0.874831497872031	0	1	0.727272727272727	1	0.624606461609629	0.704492162094843	0.542620604996647	0.624852250948424	0.606253826910777	0.683020751735295	0.00156452806100839	0.0338401168421628	0.465937116801763	0.514440322236914	0.000952963450878145	0.0118893602223859	1.96852204151859	0.0595599999999999	0.0521599999999999	0.0205863687651088	2	0.0904400000000001	0.0564800000000001	0.00712600723088885
Odocoileus_virginianus	0.000474563401670463	21072	16570	0	0.335464484046992	0.148195205691291	0.842032782542943	0	0	0.5	0.6	0.635421637260727	0.630918431908637	0.57829004384338	0.564105868531945	0.62549133099495	0.615872982409989	0.00126030076605392	0.0263190924065798	0.461986697566667	0.466229097695196	0.000699909856373819	0.00752005281201258	1.82466872178683	-0.00484000000000001	0.000690000000000024	0.0103169947843023	2	-0.03765	-0.01748	-0.012256153512258
Diabrotica_virgifera	0.000485625485625486	20592	11963	0	0.4909644122023	0.0279382303249872	0.0712378880325711	0.000000000000113200493586965	0.416666666666667	0	0	0.294912162476688	0.292968768246293	0.293940101539701	0.275205557960856	0.339228635155333	0.363161681241727	0.000659991584259424	0.00521094990654132	0.323522063423917	0.320092064180227	0.000246308086509304	0.000657455577501404	1.97519059188347	0.03581	0.03873	-0.00751854112037004	2	0.10835	0.1149	0.0288427802294654
Trachemys_scripta	0.000214339299110492	18662	10275	0	0.619963434595537	0.00354719581047689	0.744987492085727	0	0.25	0.0909090909090909	0	0.557384051490288	0.540000730594613	0.462900840228186	0.430405825416128	0.530779133022005	0.506880278043801	0.00149681345701789	0.0230206291455038	0.446835151606343	0.432179050675999	0.000635474218931314	0.00398577725648321	1.95994275618183	0.0268	0.02118	0.0370522718792724	2	-0.05826	-0.02644	-0.0529693957282341
Glossina_fuscipes	0.000322919189472834	12387	10545	0	0.654096564627712	0.00175668154305007	0.141168604579695	0.00000000000000000000000000000000000000000581418217933011	0.333333333333333	0.2	0.4	0.279563650870543	0.304593960790766	0.371408559442292	0.378800489131651	0.353142751045691	0.372832824504614	0.000360396261946108	0.00136964223501276	0.292031026946972	0.295921169787757	0.000530732827324873	0.00257847431543832	1.97943970598433	0.0653499999999999	0.0663799999999999	0.0210377128191034	2	0.02034	0.0257000000000001	0.00702138466204472
Ceratosolen_solmsi	0.000203603787030439	9823	8814	0	0.551952477211245	0.0116290881658603	0.797218997801938	0	0	0.222222222222222	0.25	0.367553332560454	0.350052363858931	0.360512592888475	0.300445878116794	0.383188761604331	0.352923062153643	0.00191272989348393	0.0322463331787939	0.238026667074933	0.23257029156681	0.000806789197931692	0.00548260490578149	1.59931972789116	0.0273600000000001	0.00763999999999998	0.0476763730296689	2	-0.08711	-0.05549	-0.00198576305739487
Bombus_vancouverensis	0.000264596930675604	11338	9485	0	0.77161858170023	0.0000676677827720789	0.835807091476622	0	0.166666666666667	0.2	0	0.317970007644856	0.319174015110683	0.311244471297813	0.287160354485356	0.354122255540163	0.352797099516188	0.00146573072372408	0.0203772567691358	0.271756406866297	0.262023226115972	0.000855584007991165	0.0065874839285773	1.65141633392407	0.0332600000000001	0.0235400000000001	0.0104691345106848	2	-0.01982	0.01595	-0.0174841960886181
Peromyscus_maniculatus	0.000231395779340985	21608	13043	0	0.627649949432904	0.00304938785584446	0.813494887865314	0	1	0.666666666666667	1	0.623752847757913	0.672208409299315	0.54584368312143	0.592299243645521	0.604362149189772	0.646150414922247	0.00112202934725388	0.0164204829730988	0.46518958039827	0.490800115598174	0.000589984276564603	0.00427026318680854	1.90729945287738	0.0420600000000001	0.0333100000000001	0.0161713493041546	2	0.02906	-0.00292999999999999	-0.00569910782275074
Equus_asinus	0.000293097552635435	20471	16347	0	0.656865733785723	0.00165315969358844	0.861418816331094	0	0.416666666666667	0.5	1	0.644539285209896	0.668650748606657	0.565928533391937	0.583649154320906	0.614878103071319	0.634322262935746	0.00126310603195436	0.0260806061535937	0.462612210371877	0.48047885685995	0.000727780205922293	0.00808320273332696	1.88015398507137	0.02825	0.02572	0.0116320120158992	2	-0.00164999999999993	0.00201000000000007	-0.00297342422798608
Gorilla_gorilla	0.00029050062941803	20654	16271	0	0.734543311948672	0.00022586532984657	0.827924188522497	0	0.416666666666667	0.454545454545455	0.5	0.627872064769974	0.661774122911543	0.542341003091702	0.565033249357075	0.595210324552673	0.618540033195258	0.00128572478798424	0.0268973985974424	0.45785762278756	0.482365065067135	0.000660171446860051	0.00647899435928	1.79879085112712	-0.00405999999999995	-0.00544	-0.00632767371676302	2	-0.00564999999999993	-0.00486999999999993	-0.00863505656551344
Vicugna_pacos	0.000615258408531583	19504	15184	0	0.596689408945182	0.00548184311523922	0.841886534629618	0	0.916666666666667	0.454545454545455	0.75	0.626448306254654	0.66515697473779	0.570355364712614	0.607587662817398	0.621348037936094	0.656429107859813	0.00125880444120605	0.024060393624302	0.45752217165892	0.48100094505115	0.00075230977909537	0.00807412807310553	1.99042418338227	0.01931	0.01919	0.00186960853639218	NA	NA	NA	NA
Pan_troglodytes	0.000232320416318186	21522	16719	0	0.601357979858567	0.00503660981562505	0.82588887218766	0	0.333333333333333	0.416666666666667	0.4	0.622572417607128	0.65335116647495	0.54359289309958	0.563469642876933	0.597128268666949	0.6203903495204	0.00124490280856792	0.0259108220234837	0.461965179462085	0.481050725120917	0.000663824231287707	0.00669366504657923	1.72830359611622	0.00492999999999999	-0.00342999999999999	-0.010372631428456	2	-0.00267000000000006	-0.00232000000000004	-0.0156949440927926
Struthio_camelus	0.000205620287868403	14590	11749	0	0.699486332713801	0.000597950996355915	0.85343139614845	0	0.416666666666667	0.222222222222222	0.25	0.552592952877396	0.582846271587811	0.428693741141845	0.429663358240326	0.512264731245735	0.518431114743485	0.00127774960476294	0.0191819349724919	0.430076317392028	0.432542996543533	0.00071967931006966	0.00580867813927437	1.86465351641822	0.02748	0.02567	0.0283270149465483	2	-0.023	-0.01614	0.00450864616068658
Vespula_vulgaris	0.000128932439401753	15512	10878	1	0.513211201231956	0.0206552138377814	0.811618123572831	0	0.0833333333333333	0.777777777777778	0.333333333333333	0.303685314490179	0.289776696243484	0.304189792842438	0.260293341895977	0.338924313811164	0.319147144811358	0.00119658688165153	0.0155753397585744	0.268135009888477	0.243571272792649	0.000845212051803837	0.00730171285931022	1.85164502164502	0.00311000000000006	0.00006000000000006	-0.00210305948167944	2	-0.0528	0.00533	-0.0128001558747875
Vespula_pensylvanica	0.000162241090260127	18491	8921	0	0.646971897876048	0.00204827763030024	0.812300638429696	0	0.166666666666667	0.5	0.5	0.278419367197221	0.276763523530753	0.273860058554555	0.24243040658516	0.311657896261974	0.301241342886602	0.00121949358418125	0.0132669954131862	0.244572548575572	0.226519713605914	0.000812842074483527	0.00558962553390878	1.98542114451205	0.03558	0.04166	0.00621987877325136	2	-0.02844	0.01064	-0.0172471538360342
Arvicola_amphibius	0.000231749710312862	21575	15195	0	0.662398075558497	0.00146160404954372	0.78441229235389	0	0.666666666666667	0.555555555555556	1	0.648664600103607	0.661966557923538	0.536730705923514	0.555143616360394	0.598718803895018	0.615278422489732	0.000945514055387262	0.0135842818156653	0.457490596846206	0.466818384159771	0.00048291534412426	0.00319797073937662	1.83026296093993	0.03041	0.0289	0.035108656752154	2	0.00368999999999997	-0.00137000000000004	-0.00172949763544816
Oenanthe_oenanthe	0.000147383935151069	13570	2519	0	0.486890989077205	0.0294671199442664	0.815538024489026	0	0.916666666666667	0.777777777777778	1	0.616929969774525	0.712755238761948	0.498203789648012	0.58552574644038	0.580025206466701	0.668323071356819	0.00302317261893177	0.0230225835906403	0.427347812293353	0.476772836219742	0.00159165354370905	0.00582419694636042	2.04718152218152	0.07159	0.05226	0.0143756988174402	2	0.11517	0.07144	0.0285831178999009
Chelonus_insularis	0.000189609404626469	10548	9875	0	0.703738541704371	0.000535228590884381	0.527712388718295	0	0.333333333333333	0.111111111111111	0	0.219403907927459	0.234229939184027	0.202279646734195	0.206254003921547	0.249845990784456	0.277846289748527	0.000579323324347643	0.0033142032020654	0.213583592385829	0.214741706392457	0.000517885988430717	0.00247768607660481	1.82433862433862	0.03411	0.0331699999999999	0.0122333260534915	2	0.06478	0.07157	0.0104860261833166
